 |20070910|195910|505|SCN| |10.000000|P|15.000000|P|D|I|0.500000|A|505|Standard 7x5x3
 |20070910|195911|505|SCN| |10.000000|P|15.000000|P|D|I|1.000000|A|505|Standard 7x5x3
 |20070910|195912|505|SCN| |10.000000|P|30.000000|P|D|I|-1.000000|A|505|Standard 7x5x3
 |20070910|195913|505|SCN| |10.000000|P|30.000000|P|D|I|-0.500000|A|505|Standard 7x5x3
 |20070910|195914|505|SCN| |10.000000|P|30.000000|P|D|I|0.000000|A|505|Standard 7x5x3
 |20070910|195915|505|SCN| |10.000000|P|30.000000|P|D|I|0.500000|A|505|Standard 7x5x3
 |20070910|195916|505|SCN| |10.000000|P|30.000000|P|D|I|1.000000|A|505|Standard 7x5x3
 |20070910|195917|505|SCN| |20.000000|P|-30.000000|P|D|I|-1.000000|A|505|Standard 7x5x3
 |20070910|195918|505|SCN| |20.000000|P|-30.000000|P|D|I|-0.500000|A|505|Standard 7x5x3
 |20070910|195919|505|SCN| |20.000000|P|-30.000000|P|D|I|0.000000|A|505|Standard 7x5x3
 |20070910|195920|505|SCN| |20.000000|P|-30.000000|P|D|I|0.500000|A|505|Standard 7x5x3
 |20070910|195921|505|SCN| |20.000000|P|-30.000000|P|D|I|1.000000|A|505|Standard 7x5x3
 |20070910|195922|505|SCN| |20.000000|P|-15.000000|P|D|I|-1.000000|A|505|Standard 7x5x3
 |20070910|195923|505|SCN| |20.000000|P|-15.000000|P|D|I|-0.500000|A|505|Standard 7x5x3
 |20070910|195924|505|SCN| |20.000000|P|-15.000000|P|D|I|0.000000|A|505|Standard 7x5x3
 |20070910|195925|505|SCN| |20.000000|P|-15.000000|P|D|I|0.500000|A|505|Standard 7x5x3
 |20070910|195926|505|SCN| |20.000000|P|-15.000000|P|D|I|1.000000|A|505|Standard 7x5x3
 |20070910|195927|505|SCN| |20.000000|P|0.000000|P|D|I|-1.000000|A|505|Standard 7x5x3
 |20070910|195928|505|SCN| |20.000000|P|0.000000|P|D|I|-0.500000|A|505|Standard 7x5x3
 |20070910|195929|505|SCN| |20.000000|P|0.000000|P|D|I|0.000000|A|505|Standard 7x5x3
 |20070910|195930|505|SCN| |20.000000|P|0.000000|P|D|I|0.500000|A|505|Standard 7x5x3
 |20070910|195931|505|SCN| |20.000000|P|0.000000|P|D|I|1.000000|A|505|Standard 7x5x3
 |20070910|195932|505|SCN| |20.000000|P|15.000000|P|D|I|-1.000000|A|505|Standard 7x5x3
 |20070910|195933|505|SCN| |20.000000|P|15.000000|P|D|I|-0.500000|A|505|Standard 7x5x3
 |20070910|195934|505|SCN| |20.000000|P|15.000000|P|D|I|0.000000|A|505|Standard 7x5x3
 |20070910|195935|505|SCN| |20.000000|P|15.000000|P|D|I|0.500000|A|505|Standard 7x5x3
 |20070910|195936|505|SCN| |20.000000|P|15.000000|P|D|I|1.000000|A|505|Standard 7x5x3
 |20070910|195937|505|SCN| |20.000000|P|30.000000|P|D|I|-1.000000|A|505|Standard 7x5x3
 |20070910|195938|505|SCN| |20.000000|P|30.000000|P|D|I|-0.500000|A|505|Standard 7x5x3
 |20070910|195939|505|SCN| |20.000000|P|30.000000|P|D|I|0.000000|A|505|Standard 7x5x3
 |20070910|195940|505|SCN| |20.000000|P|30.000000|P|D|I|0.500000|A|505|Standard 7x5x3
 |20070910|195941|505|SCN| |20.000000|P|30.000000|P|D|I|1.000000|A|505|Standard 7x5x3
